Id,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Latitude,Longitude,restaurants,stores,transport,school,nightlife,golf,park,grocery,service,recreational,cultural,leisure
946,RM,98.0,8820,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Old Town,Norm,Norm,1Fam,1.5Fin,5,6,1890,1996,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,1088,Unf,0,0,1088,GasA,TA,Y,SBrkr,120,1869,0,0,1,0,2,1,TA,7,Typ,0,None,Detchd,Unf,2,456,TA,TA,Y,48,0,244,0,0,0,0,MnWw,None,0,9,2009,WD,Normal,124900,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
969,RM,50.0,5925,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Old Town,Norm,Norm,1Fam,1.5Fin,3,6,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,600,600,Grav,Fa,N,SBrkr,0,968,0,0,1,0,2,1,TA,6,Typ,0,None,None,None,0,0,None,None,Y,0,0,0,0,0,0,0,GdWo,None,0,5,2009,WD,Abnorml,37900,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
987,RM,59.0,5310,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Old Town,Feedr,Norm,1Fam,1.5Fin,6,8,1910,2003,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,Fa,No,Unf,0,Unf,0,485,485,GasA,Gd,Y,SBrkr,0,1635,0,0,1,0,2,1,Gd,5,Typ,0,None,Attchd,Unf,1,255,Fa,TA,Y,394,0,0,0,0,0,0,None,None,0,6,2006,WD,Normal,117000,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
992,RM,121.0,17671,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Old Town,Artery,Norm,1Fam,2Story,8,9,1882,1986,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,BLQ,216,Unf,0,700,916,GasA,Gd,Y,SBrkr,0,1742,0,0,1,1,4,1,Gd,8,Typ,1,Gd,Attchd,Unf,2,424,TA,TA,P,0,169,0,0,0,0,0,None,None,0,11,2009,WD,Normal,168000,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
1002,RL,60.0,5400,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Old Town,Norm,Norm,1Fam,1Story,5,6,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,691,691,GasA,Ex,Y,FuseA,0,691,0,0,1,0,2,1,Ex,4,Typ,0,None,Detchd,Unf,1,216,Fa,TA,N,0,20,94,0,0,0,0,None,None,0,1,2007,WD,Abnorml,86000,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
1014,RM,60.0,7200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Old Town,Norm,Norm,1Fam,1Story,5,4,1910,2006,Hip,CompShg,MetalSd,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,247,Rec,465,310,1022,GasW,TA,N,SBrkr,0,1022,1,0,1,0,2,1,TA,4,Maj2,0,None,Detchd,Unf,1,280,TA,TA,Y,0,30,226,0,0,0,0,None,None,0,6,2009,WD,Normal,85000,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
1023,RM,52.0,9439,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Old Town,Norm,Norm,1Fam,1.5Fin,5,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,324,Unf,0,588,912,GasA,Gd,Y,FuseA,0,1248,0,0,1,0,2,1,TA,6,Typ,0,None,Detchd,Unf,1,160,Fa,Fa,Y,0,0,192,0,0,0,0,None,None,0,3,2007,WD,Normal,87000,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
1063,RM,85.0,13600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Old Town,Norm,Norm,2fmCon,2Story,5,5,1900,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,662,662,GasA,TA,N,SBrkr,0,2337,0,0,2,0,5,2,TA,10,Min2,0,None,Detchd,Unf,2,560,TA,TA,Y,0,57,0,0,0,0,0,None,None,0,9,2007,WD,Normal,90000,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
1064,RM,50.0,6000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Old Town,Artery,Norm,1Fam,1Story,6,6,1925,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,397,Unf,0,706,1103,GasA,Gd,Y,SBrkr,0,1103,0,0,1,0,2,1,Gd,5,Typ,1,Gd,Detchd,Unf,2,440,TA,TA,Y,166,120,0,0,0,0,0,MnPrv,None,0,7,2006,WD,Normal,110500,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
1077,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Old Town,Norm,Norm,1Fam,1.5Fin,5,8,1936,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,TA,No,ALQ,626,Unf,0,170,796,GasA,Gd,Y,SBrkr,0,1466,0,1,2,0,3,1,Gd,7,Min1,1,TA,Attchd,Unf,2,566,TA,TA,Y,436,21,0,0,0,0,0,None,Shed,500,4,2006,WD,Normal,170000,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
1115,RL,90.0,5400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Old Town,Norm,Norm,1Fam,1Story,5,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,415,Unf,0,418,833,GasA,Ex,Y,SBrkr,0,833,0,0,1,0,2,1,Gd,4,Typ,0,None,Detchd,Unf,1,326,TA,TA,Y,0,0,0,0,0,0,0,MnPrv,None,0,8,2006,WD,Normal,117000,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
1130,RM,60.0,7200,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Old Town,Norm,Norm,Duplex,SFoyer,5,5,1980,1980,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,936,Unf,0,0,936,GasA,TA,Y,SBrkr,0,936,1,0,1,0,2,1,TA,4,Typ,0,None,Detchd,Unf,2,672,TA,TA,Y,49,0,0,0,0,0,0,None,None,0,8,2007,WD,Normal,140000,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
1133,RM,90.0,9900,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Old Town,Norm,Norm,1Fam,2Story,6,4,1880,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0,Unf,0,1008,1008,GasW,TA,Y,SBrkr,0,2210,0,0,2,0,5,1,Fa,8,Typ,0,None,Detchd,Unf,1,205,Fa,TA,N,0,48,0,0,0,0,0,None,None,0,5,2007,WD,Normal,117500,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
1149,RM,70.04995836802665,5700,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Old Town,Norm,Norm,1Fam,1.5Fin,7,7,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,572,572,GasA,TA,Y,SBrkr,0,1111,0,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,Unf,1,288,TA,TA,Y,0,0,176,0,0,0,0,None,None,0,8,2008,WD,Normal,116900,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
1150,RM,50.0,9000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Old Town,Artery,Norm,1Fam,2Story,7,9,1920,1988,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,ALQ,624,Unf,0,26,650,GasA,Ex,Y,SBrkr,0,1482,0,1,1,0,3,1,TA,7,Typ,0,None,Detchd,Unf,2,324,TA,TA,Y,0,0,0,0,0,0,0,None,None,0,7,2009,WD,Normal,143000,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
1178,RM,70.04995836802665,3950,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,Old Town,Artery,Norm,1Fam,1.5Fin,6,8,1926,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,468,Unf,0,350,818,GasA,TA,Y,SBrkr,0,1224,0,0,1,0,3,1,TA,5,Typ,0,None,Detchd,Unf,1,210,TA,TA,N,0,0,116,0,0,0,0,None,None,0,12,2009,WD,Normal,115000,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
1184,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Old Town,Norm,Norm,1Fam,1Story,5,6,1920,1950,Hip,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,821,Unf,0,299,1120,GasA,Ex,Y,SBrkr,0,1130,1,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,Unf,2,720,TA,TA,Y,229,0,0,0,0,0,0,None,None,0,6,2006,WD,Normal,120000,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
1187,RL,107.0,10615,Pave,None,IR1,Bnk,AllPub,Corner,Mod,Old Town,Artery,Artery,2fmCon,2Story,3,5,1900,1970,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,Mn,BLQ,440,Unf,0,538,978,GasA,TA,Y,SBrkr,0,1699,1,0,2,0,3,2,TA,7,Typ,0,None,CarPort,Unf,2,420,Fa,Fa,Y,0,74,0,0,0,0,0,None,None,0,8,2009,WD,Abnorml,95000,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
1193,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Old Town,Norm,Norm,1Fam,1.5Fin,5,8,1925,1994,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,Mn,Unf,0,Unf,0,702,702,GasA,Gd,Y,SBrkr,0,1472,0,0,1,0,3,1,Gd,6,Typ,0,None,Detchd,Unf,1,250,TA,Fa,P,0,0,84,0,0,0,0,GdWo,None,0,7,2007,WD,Normal,125000,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
1198,RM,65.0,8850,Pave,None,IR1,Bnk,AllPub,Corner,Gtl,Old Town,Norm,Norm,1Fam,2.5Unf,7,6,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,815,815,GasA,Ex,Y,SBrkr,0,1690,0,0,1,0,3,1,TA,7,Typ,1,Gd,Detchd,Unf,1,225,TA,TA,Y,0,0,330,0,0,0,0,None,None,0,7,2006,ConLw,Normal,144000,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
1249,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Old Town,Norm,Norm,1Fam,2.5Unf,6,5,1917,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,319,Unf,0,416,735,OthW,Fa,N,SBrkr,0,2058,0,0,1,1,3,1,TA,8,Typ,1,Gd,Detchd,Unf,2,396,Fa,Fa,P,0,0,259,0,0,0,0,None,None,0,4,2008,WD,Normal,129500,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
1267,RM,60.0,10120,Pave,None,IR1,Bnk,AllPub,Inside,Gtl,Old Town,Feedr,Norm,2fmCon,2.5Unf,7,4,1910,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,TA,TA,No,Unf,0,Unf,0,925,925,GasA,TA,N,FuseF,0,1889,0,0,1,1,4,2,TA,9,Typ,1,Gd,Detchd,Unf,1,308,TA,TA,N,0,0,264,0,0,0,0,MnPrv,None,0,1,2007,WD,Normal,122000,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
1293,RM,60.0,6600,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Old Town,Norm,Norm,1Fam,2Story,5,4,1892,1965,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Stone,TA,TA,No,Unf,0,Unf,0,994,994,GasA,TA,N,SBrkr,0,2372,0,0,2,0,4,2,TA,11,Min2,0,None,Attchd,RFn,1,432,TA,TA,Y,0,287,0,0,0,0,0,None,None,0,12,2009,WD,Normal,107500,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
1309,RM,100.0,12000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Old Town,Norm,Norm,1Fam,1Story,5,7,1948,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,144,ALQ,608,172,924,GasA,Ex,Y,SBrkr,0,1122,1,0,1,0,2,1,Gd,6,Typ,0,None,Attchd,Unf,2,528,TA,TA,Y,0,36,0,0,0,0,0,GdWo,None,0,5,2008,WD,Normal,147000,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
1329,RM,60.0,10440,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Old Town,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,Gd,Gd,BrkTil,Gd,TA,No,LwQ,493,Unf,0,1017,1510,GasW,Ex,Y,SBrkr,0,2792,0,0,2,0,5,1,TA,8,Mod,2,TA,Detchd,Unf,2,520,Fa,TA,Y,0,547,0,0,480,0,0,MnPrv,Shed,1150,6,2008,WD,Normal,256000,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
1338,RM,153.0,4118,Pave,Grvl,IR1,Bnk,AllPub,Corner,Mod,Old Town,Feedr,Norm,1Fam,1Story,4,4,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,693,693,Grav,Fa,N,FuseA,0,693,0,0,1,0,2,1,Fa,4,Typ,0,None,None,None,0,0,None,None,N,0,20,0,0,0,0,0,None,None,0,3,2006,WD,Normal,52500,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
1346,RM,50.0,6000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Old Town,Norm,Norm,1Fam,1Story,4,4,1920,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,250,Unf,0,710,960,GasA,Gd,Y,FuseA,0,960,0,0,1,0,2,1,Fa,5,Typ,0,None,Detchd,Unf,1,308,TA,TA,Y,0,0,168,0,0,0,0,None,None,0,7,2007,WD,Normal,108500,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
1350,RM,50.0,5250,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Old Town,Norm,Norm,1Fam,2Story,8,5,1872,1987,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,Fa,No,LwQ,259,Unf,0,425,684,OthW,Fa,N,SBrkr,205,2358,0,0,2,0,4,1,TA,8,Typ,0,None,None,None,0,0,None,None,Y,0,54,20,0,0,0,0,None,None,0,12,2008,WD,Normal,122000,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
1371,RL,90.0,5400,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Old Town,Artery,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,CompShg,CBlock,CBlock,None,0.0,Fa,TA,PConc,TA,TA,No,ALQ,315,Rec,105,420,840,GasA,Ex,Y,SBrkr,0,1374,0,0,1,0,2,1,TA,6,Typ,0,None,Detchd,Fin,1,338,TA,TA,Y,0,0,198,0,0,0,0,None,None,0,10,2009,WD,Normal,105000,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
1383,RM,60.0,7200,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Old Town,Norm,Norm,1Fam,2Story,7,7,1920,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,596,596,GasA,Ex,Y,SBrkr,0,1762,1,0,1,1,4,1,Gd,8,Typ,0,None,Detchd,Unf,2,576,TA,TA,N,36,0,221,0,0,0,0,None,None,0,10,2006,WD,Normal,157000,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
1388,RM,60.0,8520,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Old Town,Artery,Norm,1Fam,1.5Fin,6,7,1916,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,Gd,BrkTil,TA,TA,No,Rec,168,LwQ,546,0,714,GasW,TA,N,SBrkr,0,2526,0,0,2,0,5,1,Gd,10,Typ,1,Gd,Detchd,Unf,1,216,TA,TA,Y,88,15,0,0,0,0,0,GdWo,None,0,8,2007,CWD,Family,136000,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
1394,RM,60.0,10800,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Old Town,Norm,Norm,2fmCon,1.5Fin,6,7,1905,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,482,482,GasA,Ex,N,SBrkr,0,1912,0,0,2,0,3,2,TA,7,Typ,1,TA,Detchd,Unf,2,672,Gd,TA,Y,0,25,212,0,0,0,0,None,None,0,4,2008,WD,Normal,163000,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
1405,RL,60.0,10410,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Old Town,Artery,Norm,1Fam,1.5Fin,3,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,672,672,GasA,TA,Y,SBrkr,0,1214,0,0,1,0,3,1,TA,6,Typ,0,None,Detchd,Unf,3,936,TA,TA,Y,216,0,160,0,0,0,0,MnPrv,None,0,1,2006,WD,Family,105000,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
1409,RM,60.0,7740,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Old Town,Norm,Norm,1Fam,2Story,4,7,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0,Unf,0,622,622,GasA,Gd,Y,SBrkr,0,1363,0,0,1,0,3,1,TA,6,Typ,0,None,Detchd,Unf,2,528,TA,TA,Y,0,0,0,0,168,0,0,None,None,0,6,2010,WD,Normal,125500,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
1417,RM,60.0,11340,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Old Town,Norm,Norm,2fmCon,2Story,4,6,1885,1950,Gable,CompShg,VinylSd,AsbShng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,777,777,GasA,Gd,Y,SBrkr,0,2290,0,0,2,0,4,2,TA,11,Typ,0,None,Detchd,Unf,2,560,TA,TA,N,0,0,114,0,0,0,0,None,None,0,4,2010,WD,Normal,122500,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
1429,RM,60.0,7200,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Old Town,Norm,Norm,1Fam,1Story,5,7,1940,1992,Gable,CompShg,MetalSd,MetalSd,Stone,294.0,TA,Gd,CBlock,TA,TA,No,BLQ,510,Unf,0,278,788,GasA,TA,Y,SBrkr,0,804,1,0,1,0,2,1,Gd,4,Typ,2,Gd,Attchd,Unf,1,240,TA,TA,Y,0,0,154,0,0,0,0,MnPrv,None,0,2,2010,WD,Abnorml,119000,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
1433,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Old Town,Norm,Norm,1Fam,1Story,4,6,1927,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,656,656,GasA,TA,Y,SBrkr,0,968,0,0,2,0,4,1,TA,5,Typ,0,None,Detchd,Unf,1,216,Fa,Fa,Y,0,0,0,0,0,0,0,None,None,0,8,2007,WD,Normal,64500,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
1439,RM,90.0,7407,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Old Town,Artery,Norm,1Fam,1Story,6,7,1957,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,600,Unf,0,312,912,GasA,TA,Y,FuseA,0,1236,1,0,1,0,2,1,TA,6,Typ,0,None,Attchd,Unf,2,923,TA,TA,Y,0,158,158,0,0,0,0,MnPrv,None,0,4,2010,WD,Normal,149700,41.671406,-91.346624,1,1,0,0,1,0,1,1,1,0,1,0
10,RL,50.0,7420,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Brookside,Artery,Artery,2fmCon,1.5Unf,5,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,GLQ,851,Unf,0,140,991,GasA,Ex,Y,SBrkr,0,1077,1,0,1,0,2,2,TA,5,Typ,2,TA,Attchd,RFn,1,205,Gd,TA,Y,0,4,0,0,0,0,0,None,None,0,1,2008,WD,Normal,118000,42.0267703,-93.6170554,1,1,1,0,1,0,1,1,1,0,1,0
16,RM,51.0,6120,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Brookside,Norm,Norm,1Fam,1.5Unf,7,8,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,832,832,GasA,Ex,Y,FuseA,0,854,0,0,1,0,2,1,TA,5,Typ,0,None,Detchd,Unf,2,576,TA,TA,Y,48,112,0,0,0,0,0,GdPrv,None,0,7,2007,WD,Normal,132000,42.0267703,-93.6170554,1,1,1,0,1,0,1,1,1,0,1,0
30,RM,60.0,6324,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Brookside,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,520,520,GasA,Fa,N,SBrkr,0,520,0,0,1,0,1,1,Fa,4,Typ,0,None,Detchd,Unf,1,240,Fa,TA,Y,49,0,87,0,0,0,0,None,None,0,5,2008,WD,Normal,68500,42.0267703,-93.6170554,1,1,1,0,1,0,1,1,1,0,1,0
52,RM,52.0,6240,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,816,816,GasA,TA,Y,SBrkr,360,1176,0,0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,Unf,2,528,TA,TA,Y,112,0,0,0,0,0,0,MnPrv,Shed,400,9,2006,WD,Normal,114500,42.0267703,-93.6170554,1,1,1,0,1,0,1,1,1,0,1,0
78,RM,50.0,8635,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,1Fam,1.5Fin,5,5,1948,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,336,GLQ,41,295,672,GasA,TA,Y,SBrkr,0,1285,1,0,1,0,2,1,TA,6,Min1,0,None,Detchd,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,0,MnPrv,None,0,1,2008,WD,Normal,127000,42.0267703,-93.6170554,1,1,1,0,1,0,1,1,1,0,1,0
147,RM,51.0,6120,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Brookside,Norm,Norm,1Fam,1Story,5,7,1931,1993,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,209,Unf,0,506,715,GasA,TA,Y,FuseA,0,875,1,0,1,0,2,1,TA,5,Typ,0,None,Detchd,Unf,1,180,Fa,TA,Y,48,0,0,0,0,0,0,None,None,0,11,2009,WD,Normal,105000,42.0267703,-93.6170554,1,1,1,0,1,0,1,1,1,0,1,0
150,RM,70.04995836802665,6240,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,1Fam,1.5Fin,5,4,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Gd,TA,No,Unf,0,Unf,0,896,896,GasA,Gd,Y,FuseA,0,1344,0,0,1,0,3,1,TA,7,Typ,0,None,Detchd,Unf,1,240,Fa,TA,Y,200,114,0,0,0,0,0,None,None,0,4,2006,WD,Normal,115000,42.0267703,-93.6170554,1,1,1,0,1,0,1,1,1,0,1,0
185,RL,92.0,7438,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Brookside,RRAn,Feedr,1Fam,1.5Fin,5,8,1908,1991,Gable,CompShg,AsbShng,Plywood,None,0.0,TA,TA,PConc,Fa,TA,No,Unf,0,Unf,0,504,504,GasA,Gd,Y,SBrkr,0,1252,0,0,1,0,3,1,TA,5,Typ,0,None,Attchd,Unf,2,576,TA,TA,Y,104,0,0,0,0,0,0,MnPrv,None,0,6,2006,WD,Normal,127000,42.0267703,-93.6170554,1,1,1,0,1,0,1,1,1,0,1,0
251,RL,55.0,5350,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,1Fam,1Story,3,2,1940,1966,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,Po,CBlock,TA,TA,No,Unf,0,Unf,0,728,728,GasA,Ex,Y,SBrkr,0,1306,0,0,1,0,3,1,Fa,6,Mod,0,None,None,None,0,0,None,None,Y,263,0,0,0,0,0,0,GdWo,Shed,450,5,2010,WD,Normal,76500,42.0267703,-93.6170554,1,1,1,0,1,0,1,1,1,0,1,0
